filename,width,height,class,xmin,ymin,xmax,ymax
76_10_jpg.rf.ea4f8d818098fb961aa920ec35e050f7.jpg,640,750,sad,108,219,405,617
122_24_jpg.rf.6b63041dba81c5449772ee604d07ee3b.jpg,640,750,neutral,48,181,466,697
133_4_jpg.rf.01461a5ae39a0f89bb238e97e341b076.jpg,640,750,neutral,125,199,523,633
11_3_jpg.rf.ae335480e59bb4c62116e949908a7011.jpg,640,750,neutral,16,146,483,722
94_26_jpg.rf.8a454f724b0c06d0af469567c77d4b25.jpg,640,750,sad,24,191,458,653
34_28_jpg.rf.6188949cedc568217b3db00c4efb83b5.jpg,640,750,happy,161,224,480,632
103_27_jpg.rf.86626c6c31cf4c7e6bae4a7ca215c690.jpg,640,750,sad,130,214,514,652
119_18_jpg.rf.64a8238c6fa00b2c2f5f13cf6ab9a475.jpg,640,750,sad,187,195,594,660
114_21_jpg.rf.9577d671aa48e3951616d9fb120018af.jpg,640,750,sad,38,183,580,742
96_31_jpg.rf.0eb7efa1495e68374f8583a2f0d87e8e.jpg,640,750,neutral,178,202,538,613
133_7_jpg.rf.d4bf641590934c6862ac59c62c2e2c4e.jpg,640,750,neutral,14,96,545,631
11_32_jpg.rf.4aacd9270fe6f3d94711181e07d9003d.jpg,640,750,sad,141,163,602,700
135_1_jpg.rf.8dba98cc27f9865185262e685669cc5f.jpg,640,750,sad,163,194,568,670
50_18_jpg.rf.b742ff2087e322ac7e4f9135d348e754.jpg,640,750,sad,187,215,559,617
36_19_jpg.rf.33a972573cdfe65e6dc3ca986c8dce1f.jpg,640,750,sad,175,207,566,659
46_25_jpg.rf.7be38dd083f384f6d14fe3bea2bb35a1.jpg,640,750,sad,27,159,521,718
40_20_jpg.rf.00b1c78c0944ecc01769fa6d0d3f057e.jpg,640,750,neutral,210,224,541,612
119_18_jpg.rf.53a0fd40964bca664a3235f6c26b5e94.jpg,640,750,sad,58,183,505,679
101_7_jpg.rf.e1ef77880ddebf0b82767be07529b3df.jpg,640,750,sad,91,180,518,658
132_13_jpg.rf.ee604e9e0d24a8ebb832147999f10c4f.jpg,640,750,happy,116,178,521,670
121_11_jpg.rf.0a71f897f1bdd8ee20655bef0772b50f.jpg,640,750,sad,160,115,640,660
89_22_jpg.rf.1c9dbc14a33dde35e4e3b17723bfc9b7.jpg,640,750,sad,144,178,565,656
46_25_jpg.rf.a8e0ddff7e4b32afc8e09065bbd35bae.jpg,640,750,sad,56,158,491,664
45_21_jpg.rf.9a26b5dc8760c718d55bc14e416f0985.jpg,640,750,sad,127,221,517,654
77_4_jpg.rf.a86701025f6e3bca12ec0e610f0c77cd.jpg,640,750,neutral,150,103,639,675
7_9_jpg.rf.7e7ba83b89279d3f7749ccf3db823628.jpg,640,750,happy,55,166,505,670
88_19_jpg.rf.85901576db79f3a86802d1a0b680e9fe.jpg,640,750,sad,152,203,538,625
119_26_jpg.rf.081b70de9ccffea9218af03506e408d2.jpg,640,750,happy,100,191,460,649
83_17_jpg.rf.e1252483c8b8b24f93bf5bfe72b85717.jpg,640,750,happy,113,169,545,681
34_11_jpg.rf.b96cc2318cfc9c4d31ced31433ea459f.jpg,640,750,neutral,31,82,640,740
93_16_jpg.rf.7da4ee1bd52dc55d18d2a770c9fea149.jpg,640,750,sad,79,228,527,724
109_25_jpg.rf.320936b50df5b689ac2cdc99e21fc3bd.jpg,640,750,sad,137,218,505,654
75_1_jpg.rf.838ae4261f397298f7615fb83edecfd4.jpg,640,750,sad,166,205,588,682
113_25_jpg.rf.bb650aa6ad79f32832862c1f26c3cf45.jpg,640,750,sad,93,195,461,642
116_10_jpg.rf.206c147d3afe27774686e262375e500d.jpg,640,750,sad,63,206,462,662
52_2_jpg.rf.4d54fe88c1b4d05249496b75e3de37b5.jpg,640,750,neutral,184,194,601,698
77_4_jpg.rf.572eb97e92747856169e71eeada82583.jpg,640,750,neutral,33,129,503,672
93_25_jpg.rf.d6702724da0453544e4211a62fcfff3a.jpg,640,750,neutral,79,225,496,706
16_6_jpg.rf.e7390357c7a2aae239d46effe5552e92.jpg,640,750,sad,16,143,462,663
33_12_jpg.rf.4c579da2597e3268c09550c4c0b3e2d0.jpg,640,750,neutral,53,163,556,714
116_10_jpg.rf.b2de3043394946f4968d4236f244902e.jpg,640,750,sad,9,156,455,655
46_9_jpg.rf.5e2089fd69110361421935318d804f9d.jpg,640,750,happy,176,173,559,639
19_11_jpg.rf.36841dfa5e82560cb575e8f5c8860d7d.jpg,640,750,neutral,38,149,593,694
91_7_jpg.rf.f4380a1456e37aa7e623154035b0470a.jpg,640,750,sad,138,226,502,649
111_34_jpg.rf.70008374337946b56e1a97df4409f075.jpg,640,750,happy,89,203,499,692
93_25_jpg.rf.483ea2c55220a4788e28fdbc7011688a.jpg,640,750,neutral,126,184,500,629
86_23_jpg.rf.2280bbf9ee9c4714c785204fa6d6deaf.jpg,640,750,sad,93,279,446,634
71_13_jpg.rf.dd9e35193bf9132e13adb2bcf25a3d56.jpg,640,750,neutral,63,212,495,698
57_25_jpg.rf.60444dcad31dfa4c5c697e13fa628dd7.jpg,640,750,happy,60,121,491,663
105_19_jpg.rf.84b6d1d35cfa752ffdd66597b628cc2d.jpg,640,750,sad,82,163,505,646
21_2_jpg.rf.3b6737a3db4e00b412747bad2085ed93.jpg,640,750,happy,180,187,540,656
112_4_jpg.rf.21aee2798662b1a564eb10383ffc5888.jpg,640,750,sad,33,160,472,677
18_17_jpg.rf.7f2b76632eb03c2f9983a3a6864de217.jpg,640,750,neutral,71,19,625,653
0_15_jpg.rf.411eb05ca8b0aa6d1b5645bec1e14b0c.jpg,640,750,neutral,101,143,558,645
113_0_jpg.rf.2310b01deefdf127bc8594576ce1784d.jpg,640,750,happy,100,196,454,654
24_26_jpg.rf.51be507750fb928c21f8c3b746582a71.jpg,640,750,sad,201,221,633,673
54_21_jpg.rf.d2a7cecf13d2d3a6ad0896c30afb8a3d.jpg,640,750,neutral,22,118,531,655
84_2_jpg.rf.c5346bc6e672f117bba3725998cc98eb.jpg,640,750,neutral,138,171,501,628
106_3_jpg.rf.f0b4cc80c7c81d671e3d02159fcc2b57.jpg,640,750,sad,97,99,578,661
119_7_jpg.rf.d11830f848fc68437a831c68a8cbae4a.jpg,640,750,sad,112,179,580,691
134_32_jpg.rf.6155fc948d0afbccc82be2e9471d3e92.jpg,640,750,sad,111,217,537,664
105_12_jpg.rf.dac397695c91ae4b71a501f82d1c765e.jpg,640,750,sad,126,198,550,660
81_3_jpg.rf.5a522136fa5efc9fe5f316e324660d3f.jpg,640,750,happy,35,164,508,715
109_25_jpg.rf.703b7ae723cb26b6c32493cc626c0328.jpg,640,750,sad,96,174,584,714
104_24_jpg.rf.8d9414d09fe621a6c35226d386fbde7b.jpg,640,750,neutral,167,215,594,689
48_17_jpg.rf.3eaef73a1d6a7688454541603b368a4e.jpg,640,750,happy,140,205,509,639
129_7_jpg.rf.88d108f609abfe865cada832eb1209d6.jpg,640,750,neutral,178,218,576,647
98_28_jpg.rf.2e1dab41d7dda871c85490bb13d70c89.jpg,640,750,sad,164,177,587,674
69_8_jpg.rf.c0c5f7c652254fe592e7f5cf56a54d76.jpg,640,750,neutral,93,207,467,666
41_0_jpg.rf.2bc29e4333d67b309a416bacab437d07.jpg,640,750,sad,73,186,524,669
109_25_jpg.rf.63e6b5e9b14516bf18cc5e9567165de5.jpg,640,750,sad,79,180,514,682
80_15_jpg.rf.5b0870fe8c5f5701349e6150b5c93d4c.jpg,640,750,neutral,66,61,640,699
98_28_jpg.rf.bcff13a8b2bf00f5954e2cf69d1fd268.jpg,640,750,sad,125,180,614,738
123_11_jpg.rf.a96c92c6761b9f4bf5d9e1f1429caf96.jpg,640,750,happy,106,194,481,663
91_28_jpg.rf.e2e02781b4d6075311e2702737bfa00d.jpg,640,750,happy,96,210,453,656
68_33_jpg.rf.ee90414837a9f54773964e5e43895c86.jpg,640,750,happy,116,226,560,741
103_27_jpg.rf.8b559918e1f8cbb0336c0e5b72db5337.jpg,640,750,sad,97,166,534,660
9_7_jpg.rf.9dc8cdf640b9e3a7785bb622e46f7c60.jpg,640,750,neutral,137,180,533,654
100_21_jpg.rf.5528035117955ec4d1b0787e444913e9.jpg,640,750,happy,93,139,562,703
80_7_jpg.rf.3f2d73e21dec4e0aa1dab532ab11e5f6.jpg,640,750,neutral,0,64,558,716
71_1_jpg.rf.940677dd1880bcf5da1e4506e300263f.jpg,640,750,sad,95,242,444,633
119_7_jpg.rf.64093a94a1674e503b80cb6dfd14d560.jpg,640,750,sad,149,219,502,628
87_26_jpg.rf.b8561c697c3acdc2fe8d6545c0d81c33.jpg,640,750,neutral,14,112,591,722
68_33_jpg.rf.d81ba6b57dfe73c83d2f28095a6092ac.jpg,640,750,happy,183,248,535,688
109_0_jpg.rf.e41dca0aae21e4d4ae59699f832a39f0.jpg,640,750,sad,32,172,481,699
63_31_jpg.rf.75368c2d03eb8cf30833747f53f55e2a.jpg,640,750,happy,183,109,640,666
119_3_jpg.rf.7425127c395c3013b63195990e3653d4.jpg,640,750,neutral,174,213,550,642
80_15_jpg.rf.30b19ade1865f642d7821871da7e91d6.jpg,640,750,neutral,29,95,524,645
60_33_jpg.rf.0533e68c579a42a88ffdcce33f130c8a.jpg,640,750,happy,137,191,494,664
107_27_jpg.rf.702166affbb0828714f17740f402ba7e.jpg,640,750,happy,148,191,566,652
24_26_jpg.rf.7c3e3f6c5b1bb53ee7bc81f5683c392c.jpg,640,750,sad,186,217,562,614
108_16_jpg.rf.ee9a62749b34ed8cdf5af77f7f92712a.jpg,640,750,sad,97,179,466,657
119_26_jpg.rf.0fc285ba904469cf955ba57247fe9b0b.jpg,640,750,happy,133,170,570,685
32_3_jpg.rf.38368734fd21e2d683fc58c39714f276.jpg,640,750,sad,87,186,539,734
21_1_jpg.rf.30d1ec39610282d171f1228e14714112.jpg,640,750,sad,102,155,605,725
69_8_jpg.rf.4b749f680df5ddadb0794e9f446374f5.jpg,640,750,neutral,139,154,623,706
129_29_jpg.rf.9eeb1cc370f4032f7928eaa1e41f4b27.jpg,640,750,neutral,115,214,545,689
23_13_jpg.rf.4fd4ea3b2cc48ca0d249d35a36e3e6f5.jpg,640,750,happy,187,198,552,642
49_33_jpg.rf.b6e069c0d8dd8a205801483133ce1aa3.jpg,640,750,happy,144,200,516,641
132_8_jpg.rf.eb9534673cdf6ffe6f832326cbd36c11.jpg,640,750,neutral,61,172,468,657
136_30_jpg.rf.17c4cc67e3b83a9fa425c12e48f975cd.jpg,640,750,happy,153,137,601,689
124_17_jpg.rf.3db60434c689a09f22bf0b1717505ba9.jpg,640,750,sad,172,210,546,627
30_33_jpg.rf.e9441e93945567bf37476692ba706183.jpg,640,750,happy,119,111,617,686
107_27_jpg.rf.005607f0d1c00e160ea4f670c558cc5d.jpg,640,750,happy,62,184,507,668
60_12_jpg.rf.085fc68aa66aa42fa3ce94e11c2f7f7b.jpg,640,750,sad,148,192,550,658
122_31_jpg.rf.7577c3482da47b60dfaadf6830069e90.jpg,640,750,neutral,58,177,444,703
80_30_jpg.rf.33cce7ccdd6f3ab62f10a7418300247e.jpg,640,750,happy,104,186,461,660
0_19_jpg.rf.7554cb2ff8b5e5e759a888fd643bafe9.jpg,640,750,happy,102,199,465,633
44_34_jpg.rf.97d8f1918c054a90efa052f54b7794ab.jpg,640,750,sad,107,163,568,669
40_20_jpg.rf.f71cf8eab9b6872030a1cfa89a0070bc.jpg,640,750,neutral,58,186,452,629
68_33_jpg.rf.24a34b49d309626f66fb706544ed4e2d.jpg,640,750,happy,94,253,479,728
29_17_jpg.rf.7b344661d047139e6a23f45bc6be8f15.jpg,640,750,neutral,0,45,640,730
42_0_jpg.rf.bc9219ee18c0b251a1053f3de5a8dd03.jpg,640,750,happy,147,218,506,648
90_15_jpg.rf.b0435f2de8731c325e284522b113ca51.jpg,640,750,happy,54,51,624,689
50_26_jpg.rf.6572d9eb12c68f5bb3a5f98acf334dde.jpg,640,750,neutral,6,62,557,636
46_25_jpg.rf.bc5182b25304cdb5a8fadbc1a2478425.jpg,640,750,sad,175,192,540,641
138_3_jpg.rf.b6520e557940f828e835b7950bdc44d9.jpg,640,750,sad,102,192,476,640
7_17_jpg.rf.80c367f9c574198c09e52d7ecb5f77cb.jpg,640,750,sad,129,214,569,686
23_1_jpg.rf.2c5e328a1bb30ff8cde5f92fc6e13c77.jpg,640,750,sad,113,233,442,627
16_13_jpg.rf.469ad436299a0d84935c4924e7d13d48.jpg,640,750,neutral,119,181,525,679
16_6_jpg.rf.120d03777519bf4e24212db734c0abb0.jpg,640,750,sad,207,217,544,640
105_12_jpg.rf.57d493e1df1f7134adf4625d4816a3b0.jpg,640,750,sad,140,216,510,626
36_19_jpg.rf.deccec191d751bfb2d70ec5bc6a15b9a.jpg,640,750,sad,103,210,441,609
134_0_jpg.rf.c18845bca2bef434cbac50603e5b840a.jpg,640,750,sad,174,180,619,675
116_10_jpg.rf.af83cc213a78b29708efaa9726a8ab64.jpg,640,750,sad,204,230,533,622
51_9_jpg.rf.97ce9e25d6aa90a57a4f466ac0a67ec8.jpg,640,750,neutral,81,176,554,668
40_11_jpg.rf.f336a38f381ffd8f9d4b2d58df664d3b.jpg,640,750,happy,88,179,549,699
41_9_jpg.rf.010b07c3b21b9e7ade8b495e6f1610c1.jpg,640,750,happy,97,178,587,728
126_6_jpg.rf.41e499ffbb76ffd60ea7829a6e2ba795.jpg,640,750,happy,126,181,520,662
126_19_jpg.rf.e29ba7dddc1033c2870d0617c659821f.jpg,640,750,happy,162,192,552,665
0_15_jpg.rf.04e0f85f8346768ff974f723d9cf0525.jpg,640,750,neutral,13,45,628,697
69_8_jpg.rf.ef5050dd4be76ef98c20252b1ae95715.jpg,640,750,neutral,35,146,491,681
63_6_jpg.rf.451e89318a99908d081b73d129a2cd0b.jpg,640,750,sad,166,202,502,639
134_0_jpg.rf.b4a46dcdf352fb601257c7bf59fe97d3.jpg,640,750,sad,70,199,466,647
94_26_jpg.rf.d1799839e160768c6c5ac1ac203da33d.jpg,640,750,sad,97,266,417,623
11_32_jpg.rf.8605f0e7a1e77809819af074cda9a9a0.jpg,640,750,sad,196,215,536,646
119_18_jpg.rf.a6d4f4351f241ca9cfccd5e5acf20d06.jpg,640,750,sad,211,226,550,629
92_7_jpg.rf.68098f4fdb6d3ed77602f62c63bc3f5c.jpg,640,750,neutral,49,163,527,700
85_2_jpg.rf.76a21773ac8acc75b85728b4ddc65a84.jpg,640,750,neutral,118,193,528,647
109_6_jpg.rf.0e96318d6a5ab8a2b9e182ab5051f384.jpg,640,750,happy,129,216,488,656
139_24_jpg.rf.863e9c70dd8140c24f8c2358e28b9fbb.jpg,640,750,sad,201,215,567,665
43_28_jpg.rf.333af20ea528d9ce8d948a1022d51487.jpg,640,750,happy,73,158,614,720
12_14_jpg.rf.b3d340d25584492e171101b0364babee.jpg,640,750,happy,119,163,524,652
92_10_jpg.rf.354a7a35402a0b4083386217789e1b32.jpg,640,750,neutral,89,155,583,708
122_31_jpg.rf.7eff170dbe55b007d29bc7c6e9c1a9a2.jpg,640,750,neutral,97,194,429,668
109_6_jpg.rf.0cd86eb4e2c104d11a3ac798949713c0.jpg,640,750,happy,91,201,508,692
139_24_jpg.rf.7363d1357f11d6b5368b3b644751d790.jpg,640,750,sad,211,216,558,650
43_28_jpg.rf.e41b00a97ca7aa74670cfcfaff8d7d2a.jpg,640,750,happy,119,205,536,649
58_20_jpg.rf.a9fd16b6d219ba160d9de1530ab348a9.jpg,640,750,neutral,82,204,516,648
85_2_jpg.rf.38339b386c75386843e8e81202dca07e.jpg,640,750,neutral,139,208,514,630
94_19_jpg.rf.7e0620c5dba12ea14d187871de7a542d.jpg,640,750,neutral,193,192,631,654
88_19_jpg.rf.47cce96eb396a97a2c6ebce6c71f2a49.jpg,640,750,sad,59,193,543,711
26_16_jpg.rf.63569506e11ef6fc8caa014a83b7328b.jpg,640,750,neutral,89,122,575,649
94_19_jpg.rf.d262186f5ffb4597b1f614cd81a734e8.jpg,640,750,neutral,94,269,420,624
60_6_jpg.rf.582ac534b279e9df184045ee649d6150.jpg,640,750,neutral,171,176,560,639
44_34_jpg.rf.d7205062bc1b1c0d02e95350be77f689.jpg,640,750,sad,149,208,510,628
133_15_jpg.rf.509618034750a22039bfa2e8d31c4f46.jpg,640,750,neutral,32,12,640,698
113_4_jpg.rf.024eb1e8e6c6dcffab2493448eb1beed.jpg,640,750,sad,134,183,536,660
92_10_jpg.rf.0936d53ad088cc9e7cfc1656923aa8db.jpg,640,750,neutral,85,157,514,655
114_8_jpg.rf.7311698c290b4669fcb7cfe925fb750b.jpg,640,750,happy,29,182,501,705
18_25_jpg.rf.2c5a6515b30abd8455ccad476b63631a.jpg,640,750,neutral,10,0,640,737
7_17_jpg.rf.f87f34195981a62f62dea0758d244b3a.jpg,640,750,sad,96,220,473,630
14_24_jpg.rf.fa55a6a2cf3cbbad8f6fad06b9d83a8e.jpg,640,750,happy,206,209,558,640
44_28_jpg.rf.9d55cc224198a2abcf4bb9c2502f307e.jpg,640,750,happy,169,179,585,661
56_32_jpg.rf.f3d5d0e34da22d3879db4ff379c854ad.jpg,640,750,happy,186,206,557,658
26_16_jpg.rf.da502537f24dc84654ea4f6251d9d494.jpg,640,750,neutral,36,92,617,710
134_32_jpg.rf.3868282278c9c890fd76d3d9451c4be5.jpg,640,750,sad,93,191,546,663
58_20_jpg.rf.1ce20d5af766c24014c8226a8faf36d1.jpg,640,750,neutral,94,211,504,632
121_11_jpg.rf.c6df520a1a0fb6a25f4e2b3197b7dc5c.jpg,640,750,sad,177,190,551,636
34_11_jpg.rf.5da0965309dd09ec8b81187779179dd9.jpg,640,750,neutral,96,135,608,639
24_25_jpg.rf.336976ab8e9cdb03058a861dd0538a96.jpg,640,750,sad,189,239,533,601
109_10_jpg.rf.71ed81743bc9eef81e65a67e00a55898.jpg,640,750,happy,94,212,456,663
90_15_jpg.rf.561df6766e6a0c45441e189684716c83.jpg,640,750,happy,0,0,640,736
79_28_jpg.rf.61e86a6dca64ad621fd7ecbfbd79226f.jpg,640,750,sad,103,184,451,645
93_16_jpg.rf.f53ce5dc1fa4034a75384d5cfa90d5a3.jpg,640,750,sad,159,243,493,632
19_10_jpg.rf.6130371e876b189fdfa8e60d23ca719e.jpg,640,750,sad,160,174,595,664
57_25_jpg.rf.62b086855b304e4bbf8ee074bf3d739c.jpg,640,750,happy,92,190,438,650
99_19_jpg.rf.c0f128b44c5fd19047f8092dbc94e9e6.jpg,640,750,happy,74,17,576,674
109_29_jpg.rf.ced0e6a1c284e9766a3c0a9e0372e09d.jpg,640,750,neutral,178,174,601,680
113_4_jpg.rf.8306323725a0ae83193f02e629c33c20.jpg,640,750,sad,89,143,533,655
60_6_jpg.rf.0a70225a5d6016cd05c1ef571893b270.jpg,640,750,neutral,79,185,486,666
109_29_jpg.rf.fd54a312b8b2f6c5d834d9577a75e639.jpg,640,750,neutral,195,187,576,647
92_7_jpg.rf.c6ecdb03dc6813e4fa4b941367beefcd.jpg,640,750,neutral,59,172,492,670
19_11_jpg.rf.730fecf08d038ada1a0f6893ee41ded1.jpg,640,750,neutral,44,140,604,690
50_18_jpg.rf.0fd80f06a6fd977883acdbafb85db5cd.jpg,640,750,sad,185,241,534,617
55_7_jpg.rf.f2a92d4c72ac304f1912cc050f3d4354.jpg,640,750,happy,51,136,508,666
6_20_jpg.rf.7945a3bc8425147c50fcd97c715c0a6f.jpg,640,750,neutral,129,186,591,707
19_10_jpg.rf.db57c439c0541af9455caff9c16f2e41.jpg,640,750,sad,190,208,556,643
81_30_jpg.rf.787cdf56f615ebf1292b91391f23beab.jpg,640,750,neutral,91,185,446,624
11_3_jpg.rf.51cfef458e173258854b02301b64fd11.jpg,640,750,neutral,102,194,432,650
114_8_jpg.rf.9b3ae63db10a279017137abccc81f03c.jpg,640,750,happy,186,226,570,672
123_28_jpg.rf.be10674c2861e847e7597b3f6abdb374.jpg,640,750,happy,119,110,640,693
51_13_jpg.rf.2251bfb51a669c27452c613f93c394e3.jpg,640,750,happy,72,216,475,679
35_7_jpg.rf.1decafd1e47fc103c82ee0700017c280.jpg,640,750,sad,141,216,576,739
76_2_jpg.rf.bad90274c096a9bb8efe325e2bf86b3c.jpg,640,750,happy,29,171,465,661
27_0_jpg.rf.d85a51dd163b5e21b6a02705a1def7b1.jpg,640,750,neutral,118,190,542,679
27_26_jpg.rf.f8b31fa6f7b89b53063be808e7dd340e.jpg,640,750,sad,122,178,582,683
20_17_jpg.rf.73513f3fc9fe85110f104e22ca5acfb2.jpg,640,750,neutral,116,190,528,678
73_12_jpg.rf.e2b9cecb0a4e94d93350bacc7a4ad632.jpg,640,750,happy,151,215,516,649
2_2_jpg.rf.1143f05bd0d2d97ed478be03e317872d.jpg,640,750,sad,177,219,538,617
76_2_jpg.rf.440a19194fa48d51dae5e63b61c43364.jpg,640,750,happy,203,202,558,616
38_33_jpg.rf.d3c7018c2ba035e15ee9b8f387c20fc4.jpg,640,750,neutral,27,94,590,714
135_34_jpg.rf.4d2021e3e46195ec5f8a1d811cabaa94.jpg,640,750,happy,171,176,558,646
95_24_jpg.rf.1ea4e2f67270e33f02bf7b7fc1759ea0.jpg,640,750,neutral,132,205,507,632
117_1_jpg.rf.5b0c35bd397425aa0de05b9c80b69b90.jpg,640,750,sad,96,202,470,651
67_15_jpg.rf.f72cb337e4302b1c39f4e2228e5422c1.jpg,640,750,neutral,192,205,529,625
51_12_jpg.rf.e4a2439ea980d7a673fa51293b2222fd.jpg,640,750,neutral,55,179,510,678
66_8_jpg.rf.f4520b57dd291dba1a496e6ce92ecee5.jpg,640,750,happy,199,202,560,624
66_3_jpg.rf.b66ba36362abbc1ee3df2a49ca1ff95b.jpg,640,750,sad,68,177,547,679
31_29_jpg.rf.d88bac6e42dd8d5dfbdb2fc67423982a.jpg,640,750,sad,95,219,433,652
87_0_jpg.rf.ea094e4d396e12a1d5ae569328926bcc.jpg,640,750,sad,102,230,434,636
80_25_jpg.rf.e9a500ab73325971a62aed5fccee846b.jpg,640,750,sad,154,184,520,649
52_10_jpg.rf.9e22c0fbcf56e81dedbf59b19e82a02a.jpg,640,750,sad,137,218,562,646
85_27_jpg.rf.067741131eaa45487e6a3d87bdb7218b.jpg,640,750,sad,144,217,517,643
65_17_jpg.rf.2875b5a139ea6a0fed9b767d38206d87.jpg,640,750,neutral,158,211,563,657
68_29_jpg.rf.816455124e0461f458f96b62f64faaa4.jpg,640,750,sad,139,233,500,632
95_30_jpg.rf.42520358a03418193385978f32453bef.jpg,640,750,neutral,5,153,494,680
65_21_jpg.rf.b24639c9daab0ec34cbbca98b4ef25c1.jpg,640,750,neutral,95,219,434,631
14_4_jpg.rf.b19708e2e8a4b5a15e72bbea7b39b952.jpg,640,750,sad,188,231,602,715
128_34_jpg.rf.9225ca99edeffea49130327eb14f4d38.jpg,640,750,sad,103,225,457,626
21_7_jpg.rf.262d684a5454526ae6940ae5cfcf8ff0.jpg,640,750,neutral,89,78,626,670
73_12_jpg.rf.18074221f1cbb6f0392276a791a5f5b3.jpg,640,750,happy,132,175,573,677
132_25_jpg.rf.3a9067a21ea872d42ebb43feb3e3911e.jpg,640,750,neutral,94,201,439,635
20_23_jpg.rf.98911ae9e543d67c14d876fd8908324c.jpg,640,750,sad,116,190,499,651
81_31_jpg.rf.dd7d28b39c80ae0badcfb68872d9201e.jpg,640,750,sad,61,139,495,679
33_18_jpg.rf.d249785db5542f6aee97638013f2604e.jpg,640,750,sad,151,212,533,632
105_14_jpg.rf.9b50ba17c222ff413973a48733aae356.jpg,640,750,neutral,142,199,507,643
91_25_jpg.rf.1f72757680cc1f3721a4b1bc29f8c429.jpg,640,750,neutral,107,199,515,671
84_8_jpg.rf.d1cf4deb64b29f66d0a03860c55225ef.jpg,640,750,sad,99,138,579,630
66_8_jpg.rf.32c55b032904263af7c8cfb9a6d6d7c2.jpg,640,750,happy,113,187,603,724
23_28_jpg.rf.89dd96e794995110c227c3d0745389a9.jpg,640,750,sad,205,238,531,620
3_28_jpg.rf.b749ce2bd6a25ee98683e02d5f0b8f42.jpg,640,750,happy,180,178,557,650
130_28_jpg.rf.b9b68b93c7598d53293e34a9599ec0b0.jpg,640,750,happy,130,169,498,660
53_17_jpg.rf.a007ff3d7b4b4d452d6b930b13efdbb5.jpg,640,750,neutral,175,207,539,615
111_34_jpg.rf.fc4f38d7119c4ba65a7f3e9850b4eaac.jpg,640,750,happy,149,228,479,654
51_13_jpg.rf.07aa64bdcfae461596891f3bdd795422.jpg,640,750,happy,83,225,451,655
30_33_jpg.rf.744c550e0e5ae0c05ddf056cef015424.jpg,640,750,happy,87,180,481,660
7_18_jpg.rf.8479b541c0de15eac3af46b2b318f03c.jpg,640,750,sad,170,214,587,684
133_15_jpg.rf.825a34828fc0dfc2560493a1bd5c1d20.jpg,640,750,neutral,87,80,630,646
16_13_jpg.rf.e260adf7f28e9be7e6a0d635a7872a15.jpg,640,750,neutral,149,204,507,657
92_7_jpg.rf.e93339ae6adda228b36b0017984fa500.jpg,640,750,neutral,173,201,540,644
128_14_jpg.rf.de939662eef34b57c067734c380b438c.jpg,640,750,sad,115,195,613,715
9_7_jpg.rf.dfaf89e97d63200da65490f486d40704.jpg,640,750,neutral,161,215,492,629
2_2_jpg.rf.f5389a7bb65c241668f86073391d9fba.jpg,640,750,sad,40,171,488,649
54_8_jpg.rf.e5145442e6bc23ce6dc254a3e3a25257.jpg,640,750,sad,113,165,561,690
21_7_jpg.rf.ef0e27ead62af92da7eda6085b6adf09.jpg,640,750,neutral,43,34,640,704
7_9_jpg.rf.2e3e6b6f2548834980081a81a186b409.jpg,640,750,happy,91,195,478,644
134_17_jpg.rf.76956de92ea6699031648b2837903b4b.jpg,640,750,neutral,86,46,626,644
68_6_jpg.rf.625050de8fa0743312404b37a05474fe.jpg,640,750,sad,180,229,527,636
100_21_jpg.rf.bd1f6f8bf7c98ee1c93582e8a4ce9bf4.jpg,640,750,happy,138,188,548,684
78_21_jpg.rf.2ed52e4a40ee6fe924b12b80053073c5.jpg,640,750,sad,89,158,544,665
108_33_jpg.rf.f636d3870c73e1ceba692ac887f4f919.jpg,640,750,happy,104,204,483,653
116_5_jpg.rf.579a6541506b03fe7489d651c5c9d1cb.jpg,640,750,sad,138,217,495,625
123_28_jpg.rf.f490c2fc2a167044fc0b99281c1872e7.jpg,640,750,happy,157,189,544,646
132_8_jpg.rf.c1a17375cb96b2cfb8f670e4b4f5ed5b.jpg,640,750,neutral,184,192,540,628
76_2_jpg.rf.788017537eefa0a259ba8c810b429572.jpg,640,750,happy,172,152,613,645
131_0_jpg.rf.c6cf3d3a3d3599c36da3b9c148f9a8d4.jpg,640,750,sad,99,232,416,602
90_13_jpg.rf.f842bc7dd3e5786b4c66921ea27c5f2a.jpg,640,750,sad,245,210,552,633
91_25_jpg.rf.53de8cbc72aedce78a4fa5eb2e12247f.jpg,640,750,neutral,141,215,505,640
137_2_jpg.rf.d045342a7f067e45924d86f7b2ae9dba.jpg,640,750,neutral,93,205,467,647
35_7_jpg.rf.37a7001eb9afaefe7076680dae29454c.jpg,640,750,sad,92,225,431,653
45_28_jpg.rf.88e1c6efad1dbcb8c420d0b42541742c.jpg,640,750,sad,176,218,575,645
95_22_jpg.rf.45aaad131771a288c5313bbd206411a4.jpg,640,750,happy,29,73,613,663
86_6_jpg.rf.9ad6c673f03b5889e82b50969b6031e5.jpg,640,750,neutral,191,295,545,645
107_24_jpg.rf.6ef4f9d0ab862ecbaf3de5416da57f8c.jpg,640,750,neutral,97,194,460,627
25_17_jpg.rf.68925a218da92c0ea8a54294ecf7487c.jpg,640,750,neutral,46,112,612,658
